Batsman,Player Total Runs ,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment, Total HR till Segment, Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Team,Home,Segment
RG Sharma,0.0,0.0,0.0,0,253.0,1,46.0,0,22.0,27.0,49,202,146,348,0,418,12,India,1,9
SP Narine,1.0,0.0,1.0,3,171.0,8,36.0,1,18.0,12.0,30,150,87,237,419,265,4,West Indies,0,9
D Ramdin,68.0,32.0,36.0,71,171.0,8,36.0,1,18.0,12.0,30,150,87,237,419,265,4,West Indies,0,9
V Kohli,62.0,16.0,46.0,66,170.0,3,33.0,1,4.0,23.0,27,78,152,230,0,267,11,India,1,9
RG Sharma,6.0,4.0,2.0,8,170.0,3,33.0,1,4.0,23.0,27,78,152,230,0,267,11,India,1,9
KA Pollard,97.0,60.0,37.0,95,177.0,7,21.0,1,16.0,6.0,22,138,82,220,268,233,13,West Indies,0,9
KAJ Roach,0.0,0.0,0.0,7,177.0,7,21.0,1,16.0,6.0,22,138,82,220,268,233,13,West Indies,0,9
Misbah-ul-Haq,35.0,4.0,31.0,51,133.0,3,41.0,1,16.0,14.0,30,90,114,204,0,262,18,Pakistan,0,9
Shoaib Malik,7.0,4.0,3.0,8,133.0,3,41.0,1,16.0,14.0,30,90,114,204,0,262,18,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,133.0,3,41.0,1,16.0,14.0,30,90,114,204,0,262,18,Pakistan,0,9
Nasir Hossain,56.0,28.0,28.0,103,86.0,4,22.0,0,4.0,14.0,18,36,90,126,263,186,13,Bangladesh,1,9
Shakib Al Hasan,34.0,4.0,30.0,91,86.0,4,22.0,0,4.0,14.0,18,36,90,126,263,186,13,Bangladesh,1,9
Mahmudullah,0.0,0.0,0.0,0,86.0,4,22.0,0,4.0,14.0,18,36,90,126,263,186,13,Bangladesh,1,9
Shahid Afridi,9.0,4.0,5.0,8,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
Umar Akmal,43.0,14.0,29.0,77,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
Abdur Rehman,0.0,0.0,0.0,0,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
Sohail Tanvir,0.0,0.0,0.0,0,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
Umar Gul,0.0,0.0,0.0,0,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
Saeed Ajmal,0.0,0.0,0.0,0,117.0,3,15.0,2,14.0,12.0,26,70,88,158,0,177,16,Pakistan,0,9
GJ Bailey,22.0,8.0,14.0,40,120.0,4,15.0,0,4.0,19.0,23,60,98,158,0,204,12,Australia,0,9
MEK Hussey,26.0,0.0,26.0,51,120.0,4,15.0,0,4.0,19.0,23,60,98,158,0,204,12,Australia,0,9
MS Wade,0.0,0.0,0.0,0,120.0,4,15.0,0,4.0,19.0,23,60,98,158,0,204,12,Australia,0,9
DT Christian,0.0,0.0,0.0,0,120.0,4,15.0,0,4.0,19.0,23,60,98,158,0,204,12,Australia,0,9
MEK Hussey,51.0,18.0,33.0,77,134.0,3,25.0,1,8.0,17.0,25,60,124,184,0,220,12,Australia,0,9
DJ Hussey,0.0,0.0,0.0,1,134.0,3,25.0,1,8.0,17.0,25,60,124,184,0,220,12,Australia,0,9
AD Russell,33.0,18.0,15.0,37,148.0,6,7.0,0,12.0,13.0,25,96,84,180,221,220,11,West Indies,1,9
CS Baugh,14.0,0.0,14.0,52,148.0,6,7.0,0,12.0,13.0,25,96,84,180,221,220,11,West Indies,1,9
DJG Sammy,0.0,0.0,0.0,0,148.0,6,7.0,0,12.0,13.0,25,96,84,180,221,220,11,West Indies,1,9
AD Russell,12.0,8.0,4.0,14,136.0,4,31.0,1,30.0,21.0,51,132,86,218,0,294,12,West Indies,1,9
KA Pollard,41.0,24.0,17.0,43,136.0,4,31.0,1,30.0,21.0,51,132,86,218,0,294,12,West Indies,1,9
B Lee,9.0,4.0,5.0,24,172.0,6,13.0,1,46.0,7.0,53,144,94,238,295,252,12,Australia,0,9
CJ McKay,0.0,0.0,0.0,6,172.0,6,13.0,1,46.0,7.0,53,144,94,238,295,252,12,Australia,0,9
XJ Doherty,0.0,0.0,0.0,0,172.0,6,13.0,1,46.0,7.0,53,144,94,238,295,252,12,Australia,0,9
PJ Forrest,42.0,20.0,22.0,57,179.0,2,30.0,2,4.0,23.0,27,108,128,236,0,281,8,Australia,0,9
MEK Hussey,1.0,0.0,1.0,2,179.0,2,30.0,2,4.0,23.0,27,108,128,236,0,281,8,Australia,0,9
DJ Hussey,0.0,0.0,0.0,0,179.0,2,30.0,2,4.0,23.0,27,108,128,236,0,281,8,Australia,0,9
MS Wade,0.0,0.0,0.0,0,179.0,2,30.0,2,4.0,23.0,27,108,128,236,0,281,8,Australia,0,9
AD Russell,34.0,20.0,14.0,28,150.0,7,55.0,0,8.0,17.0,25,138,92,230,282,251,6,West Indies,1,9
DJG Sammy,61.0,50.0,11.0,28,150.0,7,55.0,0,8.0,17.0,25,138,92,230,282,251,6,West Indies,1,9
SP Narine,0.0,0.0,0.0,0,150.0,7,55.0,0,8.0,17.0,25,138,92,230,282,251,6,West Indies,1,9
KAJ Roach,0.0,0.0,0.0,0,150.0,7,55.0,0,8.0,17.0,25,138,92,230,282,251,6,West Indies,1,9
AM Ellis,6.0,0.0,6.0,19,110.0,6,14.0,0,8.0,18.0,26,56,94,150,0,190,11,New Zealand,0,9
BJ Watling,34.0,8.0,26.0,73,110.0,6,14.0,0,8.0,18.0,26,56,94,150,0,190,11,New Zealand,0,9
KD Mills,0.0,0.0,0.0,0,110.0,6,14.0,0,8.0,18.0,26,56,94,150,0,190,11,New Zealand,0,9
MN Samuels,71.0,26.0,45.0,75,193.0,2,33.0,1,18.0,18.0,36,144,118,262,0,315,20,West Indies,1,9
KA Pollard,3.0,0.0,3.0,7,193.0,2,33.0,1,18.0,18.0,36,144,118,262,0,315,20,West Indies,1,9
DJ Bravo,0.0,0.0,0.0,0,193.0,2,33.0,1,18.0,18.0,36,144,118,262,0,315,20,West Indies,1,9
DJG Sammy,0.0,0.0,0.0,0,193.0,2,33.0,1,18.0,18.0,36,144,118,262,0,315,20,West Indies,1,9
BJ Watling,46.0,20.0,26.0,44,166.0,4,30.0,3,12.0,20.0,32,98,130,228,316,260,19,New Zealand,0,9
JDP Oram,0.0,0.0,0.0,1,166.0,4,30.0,3,12.0,20.0,32,98,130,228,316,260,19,New Zealand,0,9
KD Mills,0.0,0.0,0.0,0,166.0,4,30.0,3,12.0,20.0,32,98,130,228,316,260,19,New Zealand,0,9
NL McCullum,24.0,8.0,16.0,42,146.0,5,31.0,0,20.0,8.0,28,108,97,205,0,249,12,New Zealand,0,9
BJ Watling,34.0,16.0,18.0,45,146.0,5,31.0,0,20.0,8.0,28,108,97,205,0,249,12,New Zealand,0,9
JDP Oram,0.0,0.0,0.0,0,146.0,5,31.0,0,20.0,8.0,28,108,97,205,0,249,12,New Zealand,0,9
KD Mills,0.0,0.0,0.0,0,146.0,5,31.0,0,20.0,8.0,28,108,97,205,0,249,12,New Zealand,0,9
DC Thomas,30.0,12.0,18.0,40,111.0,5,51.0,0,10.0,16.0,26,96,92,188,0,264,24,West Indies,1,9
KA Pollard,51.0,26.0,25.0,68,111.0,5,51.0,0,10.0,16.0,26,96,92,188,0,264,24,West Indies,1,9
DJG Sammy,0.0,0.0,0.0,0,111.0,5,51.0,0,10.0,16.0,26,96,92,188,0,264,24,West Indies,1,9
AD Russell,0.0,0.0,0.0,0,111.0,5,51.0,0,10.0,16.0,26,96,92,188,0,264,24,West Indies,1,9
JDP Oram,1.0,0.0,1.0,2,132.0,5,33.0,1,16.0,15.0,31,80,116,196,265,240,24,New Zealand,0,9
LRPL Taylor,73.0,32.0,41.0,93,132.0,5,33.0,1,16.0,15.0,31,80,116,196,265,240,24,New Zealand,0,9
DAJ Bracewell,0.0,0.0,0.0,0,132.0,5,33.0,1,16.0,15.0,31,80,116,196,265,240,24,New Zealand,0,9
AD Russell,2.0,0.0,2.0,6,125.0,5,25.0,2,18.0,18.0,36,84,102,186,0,241,14,West Indies,1,9
DJ Bravo,47.0,18.0,29.0,87,125.0,5,25.0,2,18.0,18.0,36,84,102,186,0,241,14,West Indies,1,9
SP Narine,0.0,0.0,0.0,0,125.0,5,25.0,2,18.0,18.0,36,84,102,186,0,241,14,West Indies,1,9
KS Williamson,48.0,12.0,36.0,68,136.0,6,29.0,0,22.0,13.0,35,94,106,200,242,221,6,New Zealand,0,9
AM Ellis,10.0,0.0,10.0,14,136.0,6,29.0,0,22.0,13.0,35,94,106,200,242,221,6,New Zealand,0,9
KMDN Kulasekara,17.0,0.0,17.0,44,73.0,7,20.0,0,4.0,7.0,11,24,80,104,0,135,31,Sri Lanka,1,9
HDRL Thirimanne,32.0,8.0,24.0,67,73.0,7,20.0,0,4.0,7.0,11,24,80,104,0,135,31,Sri Lanka,1,9
TM Dilshan,91.0,44.0,47.0,112,159.0,3,27.0,0,12.0,23.0,35,100,121,221,0,280,14,Sri Lanka,1,9
DPMD Jayawardene,27.0,16.0,11.0,28,159.0,3,27.0,0,12.0,23.0,35,100,121,221,0,280,14,Sri Lanka,1,9
Sohail Tanvir,3.0,0.0,3.0,9,147.0,4,21.0,2,14.0,13.0,27,78,117,195,281,204,2,Pakistan,0,9
Sarfraz Ahmed,4.0,0.0,4.0,8,147.0,4,21.0,2,14.0,13.0,27,78,117,195,281,204,2,Pakistan,0,9
Umar Gul,0.0,0.0,0.0,0,147.0,4,21.0,2,14.0,13.0,27,78,117,195,281,204,2,Pakistan,0,9
Saeed Ajmal,0.0,0.0,0.0,0,147.0,4,21.0,2,14.0,13.0,27,78,117,195,281,204,2,Pakistan,0,9
KC Sangakkara,75.0,32.0,43.0,119,111.0,3,47.0,0,14.0,14.0,28,82,104,186,0,243,20,Sri Lanka,1,9
DPMD Jayawardene,37.0,16.0,21.0,42,111.0,3,47.0,0,14.0,14.0,28,82,104,186,0,243,20,Sri Lanka,1,9
NLTC Perera,0.0,0.0,0.0,0,111.0,3,47.0,0,14.0,14.0,28,82,104,186,0,243,20,Sri Lanka,1,9
AD Mathews,0.0,0.0,0.0,0,111.0,3,47.0,0,14.0,14.0,28,82,104,186,0,243,20,Sri Lanka,1,9
Younis Khan,1.0,0.0,1.0,3,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Sarfraz Ahmed,0.0,0.0,0.0,0,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Sohail Tanvir,0.0,0.0,0.0,0,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Azhar Ali,73.0,22.0,51.0,123,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Umar Gul,0.0,0.0,0.0,0,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Saeed Ajmal,0.0,0.0,0.0,0,135.0,2,21.0,2,4.0,16.0,20,50,126,176,244,199,23,Pakistan,0,9
Misbah-ul-Haq,26.0,4.0,22.0,41,153.0,4,31.0,0,16.0,18.0,34,104,114,218,0,247,7,Pakistan,0,9
Umar Akmal,28.0,20.0,8.0,28,153.0,4,31.0,0,16.0,18.0,34,104,114,218,0,247,7,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,153.0,4,31.0,0,16.0,18.0,34,104,114,218,0,247,7,Pakistan,0,9
AD Mathews,38.0,14.0,24.0,46,122.0,6,32.0,0,18.0,16.0,34,68,120,188,248,248,20,Sri Lanka,1,9
HDRL Thirimanne,10.0,4.0,6.0,16,122.0,6,32.0,0,18.0,16.0,34,68,120,188,248,248,20,Sri Lanka,1,9
BMAJ Mendis,0.0,0.0,0.0,0,122.0,6,32.0,0,18.0,16.0,34,68,120,188,248,248,20,Sri Lanka,1,9
SK Raina,13.0,0.0,13.0,17,189.0,3,34.0,1,12.0,19.0,31,88,166,254,0,314,6,India,0,9
MS Dhoni,0.0,0.0,0.0,0,189.0,3,34.0,1,12.0,19.0,31,88,166,254,0,314,6,India,0,9
NLTC Perera,6.0,0.0,6.0,4,152.0,4,31.0,2,22.0,29.0,51,78,156,234,315,293,20,Sri Lanka,1,9
KC Sangakkara,104.0,36.0,68.0,135,152.0,4,31.0,2,22.0,29.0,51,78,156,234,315,293,20,Sri Lanka,1,9
BMAJ Mendis,3.0,0.0,3.0,8,151.0,4,22.0,1,18.0,25.0,43,66,150,216,0,286,20,Sri Lanka,1,9
AD Mathews,20.0,4.0,16.0,28,151.0,4,22.0,1,18.0,25.0,43,66,150,216,0,286,20,Sri Lanka,1,9
IK Pathan,6.0,4.0,2.0,5,165.0,2,29.0,3,16.0,20.0,36,76,154,230,287,288,15,India,0,9
SK Raina,14.0,4.0,10.0,13,165.0,2,29.0,3,16.0,20.0,36,76,154,230,287,288,15,India,0,9
AD Mathews,12.0,4.0,8.0,32,154.0,4,18.0,0,8.0,20.0,28,70,130,200,0,251,13,Sri Lanka,1,9
HDRL Thirimanne,36.0,0.0,36.0,54,154.0,4,18.0,0,8.0,20.0,28,70,130,200,0,251,13,Sri Lanka,1,9
BMAJ Mendis,0.0,0.0,0.0,0,154.0,4,18.0,0,8.0,20.0,28,70,130,200,0,251,13,Sri Lanka,1,9
SK Raina,50.0,18.0,32.0,46,163.0,4,54.0,0,20.0,8.0,28,114,131,245,252,255,10,India,0,9
V Kohli,108.0,44.0,64.0,112,163.0,4,54.0,0,20.0,8.0,28,114,131,245,252,255,10,India,0,9
IK Pathan,3.0,0.0,3.0,3,171.0,3,33.0,3,16.0,18.0,34,92,146,238,0,294,15,India,0,9
MS Dhoni,12.0,8.0,4.0,8,171.0,3,33.0,3,16.0,18.0,34,92,146,238,0,294,15,India,0,9
BMAJ Mendis,57.0,16.0,41.0,77,170.0,5,38.0,1,8.0,21.0,29,106,131,237,295,274,29,Sri Lanka,1,9
NLTC Perera,13.0,8.0,5.0,12,170.0,5,38.0,1,8.0,21.0,29,106,131,237,295,274,29,Sri Lanka,1,9
SMSM Senanayake,0.0,0.0,0.0,0,170.0,5,38.0,1,8.0,21.0,29,106,131,237,295,274,29,Sri Lanka,1,9
SL Malinga,0.0,0.0,0.0,0,170.0,5,38.0,1,8.0,21.0,29,106,131,237,295,274,29,Sri Lanka,1,9
KP Pietersen,36.0,22.0,14.0,34,180.0,2,44.0,0,10.0,17.0,27,142,109,251,0,325,10,England,0,9
EJG Morgan,28.0,18.0,10.0,30,180.0,2,44.0,0,10.0,17.0,27,142,109,251,0,325,10,England,0,9
C Kieswetter,0.0,0.0,0.0,0,180.0,2,44.0,0,10.0,17.0,27,142,109,251,0,325,10,England,0,9
SR Patel,0.0,0.0,0.0,0,180.0,2,44.0,0,10.0,17.0,27,142,109,251,0,325,10,England,0,9
MS Dhoni,4.0,0.0,4.0,11,193.0,4,32.0,0,24.0,16.0,40,146,119,265,326,316,8,India,1,9
SK Raina,46.0,28.0,18.0,45,193.0,4,32.0,0,24.0,16.0,40,146,119,265,326,316,8,India,1,9
RA Jadeja,0.0,0.0,0.0,0,193.0,4,32.0,0,24.0,16.0,40,146,119,265,326,316,8,India,1,9
R Ashwin,0.0,0.0,0.0,0,193.0,4,32.0,0,24.0,16.0,40,146,119,265,326,316,8,India,1,9
B Kumar,0.0,0.0,0.0,0,193.0,4,32.0,0,24.0,16.0,40,146,119,265,326,316,8,India,1,9
RA Jadeja,2.0,0.0,2.0,3,142.0,4,21.0,1,28.0,12.0,40,86,117,203,0,285,14,India,1,9
MS Dhoni,25.0,4.0,21.0,41,142.0,4,21.0,1,28.0,12.0,40,86,117,203,0,285,14,India,1,9
ST Finn,2.0,0.0,2.0,4,120.0,6,17.0,2,0.0,3.0,3,64,76,140,0,155,15,England,0,9
JC Tredwell,2.0,0.0,2.0,16,120.0,6,17.0,2,0.0,3.0,3,64,76,140,0,155,15,England,0,9
JW Dernbach,0.0,0.0,0.0,0,120.0,6,17.0,2,0.0,3.0,3,64,76,140,0,155,15,England,0,9
KP Pietersen,46.0,8.0,38.0,78,128.0,3,19.0,1,30.0,16.0,46,106,87,193,0,257,12,England,0,9
JE Root,11.0,8.0,3.0,15,128.0,3,19.0,1,30.0,16.0,46,106,87,193,0,257,12,England,0,9
SK Raina,66.0,32.0,34.0,59,174.0,4,35.0,1,18.0,13.0,31,128,112,240,258,258,7,India,1,9
RA Jadeja,2.0,0.0,2.0,5,174.0,4,35.0,1,18.0,13.0,31,128,112,240,258,258,7,India,1,9
R Ashwin,1.0,0.0,1.0,6,131.0,5,22.0,1,12.0,15.0,27,96,84,180,0,226,8,India,1,9
SK Raina,70.0,36.0,34.0,94,131.0,5,22.0,1,12.0,15.0,27,96,84,180,0,226,8,India,1,9
B Kumar,0.0,0.0,0.0,0,131.0,5,22.0,1,12.0,15.0,27,96,84,180,0,226,8,India,1,9
EJG Morgan,10.0,0.0,10.0,20,129.0,2,24.0,1,14.0,18.0,32,96,89,185,227,227,15,England,0,9
IR Bell,84.0,42.0,42.0,123,129.0,2,24.0,1,14.0,18.0,32,96,89,185,227,227,15,England,0,9
CR Woakes,24.0,8.0,16.0,39,142.0,5,19.0,1,8.0,17.0,25,72,114,186,0,227,8,England,1,9
TT Bresnan,2.0,0.0,2.0,4,142.0,5,19.0,1,8.0,17.0,25,72,114,186,0,227,8,England,1,9
GP Swann,0.0,0.0,0.0,0,142.0,5,19.0,1,8.0,17.0,25,72,114,186,0,227,8,England,1,9
BB McCullum,5.0,0.0,5.0,9,147.0,3,24.0,1,14.0,15.0,29,104,96,200,228,231,22,New Zealand,0,9
MJ Guptill,85.0,46.0,39.0,107,147.0,3,24.0,1,14.0,15.0,29,104,96,200,228,231,22,New Zealand,0,9
JEC Franklin,0.0,0.0,0.0,0,147.0,3,24.0,1,14.0,15.0,29,104,96,200,228,231,22,New Zealand,0,9
MJ Guptill,106.0,34.0,72.0,123,179.0,2,37.0,0,32.0,19.0,51,96,171,267,0,359,13,New Zealand,0,9
LRPL Taylor,53.0,18.0,35.0,49,179.0,2,37.0,0,32.0,19.0,51,96,171,267,0,359,13,New Zealand,0,9
BB McCullum,0.0,0.0,0.0,0,179.0,2,37.0,0,32.0,19.0,51,96,171,267,0,359,13,New Zealand,0,9
JM Anderson,11.0,4.0,7.0,10,195.0,5,32.0,3,12.0,24.0,36,90,173,263,360,273,10,England,1,9
IJL Trott,92.0,26.0,66.0,94,195.0,5,32.0,3,12.0,24.0,36,90,173,263,360,273,10,England,1,9
JW Dernbach,0.0,0.0,0.0,0,195.0,5,32.0,3,12.0,24.0,36,90,173,263,360,273,10,England,1,9
RS Bopara,13.0,0.0,13.0,18,152.0,4,20.0,0,8.0,21.0,29,58,143,201,0,287,4,England,1,9
EJG Morgan,7.0,0.0,7.0,14,152.0,4,20.0,0,8.0,21.0,29,58,143,201,0,287,4,England,1,9
KD Mills,6.0,4.0,2.0,7,165.0,7,27.0,1,22.0,20.0,42,114,120,234,288,253,15,New Zealand,0,9
LRPL Taylor,51.0,14.0,37.0,73,165.0,7,27.0,1,22.0,20.0,42,114,120,234,288,253,15,New Zealand,0,9
MJ McClenaghan,0.0,0.0,0.0,0,165.0,7,27.0,1,22.0,20.0,42,114,120,234,288,253,15,New Zealand,0,9
WTS Porterfield,89.0,48.0,41.0,128,147.0,5,14.0,0,22.0,16.0,38,102,97,199,0,269,25,Ireland,1,9
JF Mooney,10.0,0.0,10.0,22,147.0,5,14.0,0,22.0,16.0,38,102,97,199,0,269,25,Ireland,1,9
RS Bopara,70.0,42.0,28.0,66,172.0,4,46.0,0,40.0,7.0,47,150,115,265,270,274,9,England,0,9
EJG Morgan,108.0,44.0,64.0,98,172.0,4,46.0,0,40.0,7.0,47,150,115,265,270,274,9,England,0,9
GJ Bailey,61.0,30.0,31.0,54,192.0,3,40.0,0,22.0,19.0,41,152,121,273,0,315,4,Australia,0,9
MJ Clarke,88.0,48.0,40.0,88,192.0,3,40.0,0,22.0,19.0,41,152,121,273,0,315,4,Australia,0,9
AC Voges,0.0,0.0,0.0,0,192.0,3,40.0,0,22.0,19.0,41,152,121,273,0,315,4,Australia,0,9
JC Buttler,55.0,22.0,33.0,53,157.0,6,29.0,2,26.0,8.0,34,104,116,220,316,227,7,England,1,9
ST Finn,3.0,0.0,3.0,10,157.0,6,29.0,2,26.0,8.0,34,104,116,220,316,227,7,England,1,9
WB Rankin,0.0,0.0,0.0,0,157.0,6,29.0,2,26.0,8.0,34,104,116,220,316,227,7,England,1,9
MS Wade,24.0,8.0,16.0,29,153.0,5,35.0,0,4.0,19.0,23,94,117,211,0,227,7,Australia,0,9
GJ Bailey,81.0,38.0,43.0,80,153.0,5,35.0,0,4.0,19.0,23,94,117,211,0,227,7,Australia,0,9
JP Faulkner,0.0,0.0,0.0,0,153.0,5,35.0,0,4.0,19.0,23,94,117,211,0,227,7,Australia,0,9
MG Johnson,0.0,0.0,0.0,0,153.0,5,35.0,0,4.0,19.0,23,94,117,211,0,227,7,Australia,0,9
JC Buttler,17.0,4.0,13.0,20,123.0,5,28.0,1,16.0,21.0,37,84,104,188,228,231,8,England,1,9
BA Stokes,6.0,4.0,2.0,4,123.0,5,28.0,1,16.0,21.0,37,84,104,188,228,231,8,England,1,9
AC Voges,7.0,0.0,7.0,15,203.0,4,22.0,1,26.0,15.0,41,154,112,266,0,298,18,Australia,0,9
SR Watson,111.0,58.0,53.0,96,203.0,4,22.0,1,26.0,15.0,41,154,112,266,0,298,18,Australia,0,9
JP Faulkner,0.0,0.0,0.0,0,203.0,4,22.0,1,26.0,15.0,41,154,112,266,0,298,18,Australia,0,9
MG Johnson,0.0,0.0,0.0,0,203.0,4,22.0,1,26.0,15.0,41,154,112,266,0,298,18,Australia,0,9
BA Stokes,2.0,0.0,2.0,5,155.0,5,32.0,2,18.0,15.0,33,82,138,220,299,249,12,England,1,9
CJ Jordan,0.0,0.0,0.0,5,155.0,5,32.0,2,18.0,15.0,33,82,138,220,299,249,12,England,1,9
AD Mathews,36.0,6.0,30.0,70,107.0,3,10.0,1,8.0,17.0,25,46,96,142,0,181,12,Sri Lanka,0,9
BMAJ Mendis,3.0,0.0,3.0,13,107.0,3,10.0,1,8.0,17.0,25,46,96,142,0,181,12,Sri Lanka,0,9
R McLaren,31.0,12.0,19.0,39,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
RJ Peterson,0.0,0.0,0.0,0,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
F du Plessis,55.0,12.0,43.0,71,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
RK Kleinveldt,0.0,0.0,0.0,0,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
DW Steyn,0.0,0.0,0.0,0,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
LL Tsotsobe,0.0,0.0,0.0,0,125.0,5,35.0,0,4.0,7.0,11,54,117,171,0,208,18,South Africa,1,9
JEC Franklin,23.0,4.0,19.0,46,127.0,8,22.0,0,8.0,13.0,21,80,90,170,209,209,29,New Zealand,0,9
KD Mills,21.0,10.0,11.0,31,127.0,8,22.0,0,8.0,13.0,21,80,90,170,209,209,29,New Zealand,0,9
MJ McClenaghan,0.0,0.0,0.0,0,127.0,8,22.0,0,8.0,13.0,21,80,90,170,209,209,29,New Zealand,0,9
KS Williamson,112.0,60.0,52.0,113,165.0,3,33.0,3,4.0,20.0,24,110,112,222,0,279,4,New Zealand,0,9
JDS Neesham,0.0,0.0,0.0,0,165.0,3,33.0,3,4.0,20.0,24,110,112,222,0,279,4,New Zealand,0,9
NL McCullum,0.0,0.0,0.0,0,165.0,3,33.0,3,4.0,20.0,24,110,112,222,0,279,4,New Zealand,0,9
DA Miller,9.0,0.0,9.0,15,177.0,4,20.0,0,0.0,15.0,15,92,120,212,280,252,5,South Africa,1,9
F Behardien,16.0,4.0,12.0,26,177.0,4,20.0,0,0.0,15.0,15,92,120,212,280,252,5,South Africa,1,9
R McLaren,0.0,0.0,0.0,0,177.0,4,20.0,0,0.0,15.0,15,92,120,212,280,252,5,South Africa,1,9
RK Kleinveldt,0.0,0.0,0.0,0,177.0,4,20.0,0,0.0,15.0,15,92,120,212,280,252,5,South Africa,1,9
RJ Peterson,0.0,0.0,0.0,0,177.0,4,20.0,0,0.0,15.0,15,92,120,212,280,252,5,South Africa,1,9
C Munro,49.0,26.0,23.0,55,131.0,5,32.0,0,16.0,21.0,37,98,102,200,0,260,14,New Zealand,0,9
JEC Franklin,16.0,4.0,12.0,21,131.0,5,32.0,0,16.0,21.0,37,98,102,200,0,260,14,New Zealand,0,9
NL McCullum,0.0,0.0,0.0,0,131.0,5,32.0,0,16.0,21.0,37,98,102,200,0,260,14,New Zealand,0,9
JDS Neesham,0.0,0.0,0.0,0,131.0,5,32.0,0,16.0,21.0,37,98,102,200,0,260,14,New Zealand,0,9
DA Miller,13.0,8.0,5.0,15,162.0,3,23.0,1,20.0,15.0,35,104,116,220,261,264,8,South Africa,1,9
GC Smith,93.0,40.0,53.0,117,162.0,3,23.0,1,20.0,15.0,35,104,116,220,261,264,8,South Africa,1,9
R McLaren,0.0,0.0,0.0,0,162.0,3,23.0,1,20.0,15.0,35,104,116,220,261,264,8,South Africa,1,9
CA Ingram,69.0,24.0,45.0,75,189.0,2,31.0,1,4.0,21.0,25,96,149,245,0,315,12,South Africa,1,9
F du Plessis,13.0,12.0,1.0,13,189.0,2,31.0,1,4.0,21.0,25,96,149,245,0,315,12,South Africa,1,9
RJ Peterson,41.0,12.0,29.0,60,152.0,6,17.0,2,0.0,3.0,3,68,104,172,0,191,19,South Africa,1,9
DW Steyn,0.0,0.0,0.0,4,152.0,6,17.0,2,0.0,3.0,3,68,104,172,0,191,19,South Africa,1,9
HM Amla,105.0,32.0,73.0,104,179.0,2,45.0,0,24.0,21.0,45,116,153,269,0,343,21,South Africa,1,9
AB de Villiers,99.0,52.0,47.0,90,179.0,2,45.0,0,24.0,21.0,45,116,153,269,0,343,21,South Africa,1,9
F du Plessis,0.0,0.0,0.0,0,179.0,2,45.0,0,24.0,21.0,45,116,153,269,0,343,21,South Africa,1,9
Saeed Ajmal,3.0,0.0,3.0,6,229.0,6,30.0,1,12.0,15.0,27,176,110,286,344,309,10,Pakistan,0,9
Wahab Riaz,20.0,10.0,10.0,26,229.0,6,30.0,1,12.0,15.0,27,176,110,286,344,309,10,Pakistan,0,9
Junaid Khan,0.0,0.0,0.0,0,229.0,6,30.0,1,12.0,15.0,27,176,110,286,344,309,10,Pakistan,0,9
RJ Peterson,2.0,0.0,2.0,6,152.0,5,16.0,2,4.0,13.0,17,58,127,185,0,234,10,South Africa,1,9
RK Kleinveldt,0.0,0.0,0.0,2,152.0,5,16.0,2,4.0,13.0,17,58,127,185,0,234,10,South Africa,1,9
Imran Farhat,70.0,24.0,46.0,126,143.0,3,24.0,0,20.0,9.0,29,92,104,196,235,236,18,Pakistan,0,9
Misbah-ul-Haq,80.0,40.0,40.0,93,143.0,3,24.0,0,20.0,9.0,29,92,104,196,235,236,18,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,143.0,3,24.0,0,20.0,9.0,29,92,104,196,235,236,18,Pakistan,0,9
