Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Target,Team
JC Buttler,3,0,3,8,163,3,28,1,243,England
MM Ali,0,0,0,0,163,3,28,1,244,England
CR Woakes,0,0,0,0,163,3,28,1,245,England
AU Rashid,0,0,0,0,163,3,28,1,246,England
SR Watson,2,0,2,5,140,3,27,1,0,Australia
GJ Maxwell,18,8,10,20,140,3,27,1,0,Australia
MR Marsh,0,0,0,0,140,3,27,1,0,Australia
EJG Morgan,52,14,38,70,146,5,22,1,229,England
CR Woakes,6,4,2,10,146,5,22,1,230,England
AU Rashid,0,0,0,0,146,5,22,1,231,England
LE Plunkett,0,0,0,0,146,5,22,1,232,England
JWA Taylor,62,8,54,72,171,2,28,1,0,England
BA Stokes,3,0,3,8,171,2,28,1,0,England
JM Bairstow,0,0,0,0,171,2,28,1,0,England
AC Agar,1,0,1,5,137,5,12,1,198,Australia
MS Wade,6,0,6,15,137,5,12,1,199,Australia
MA Starc,0,0,0,0,137,5,12,1,200,Australia
PJ Cummins,0,0,0,0,137,5,12,1,201,Australia
MR Marsh,7,0,7,12,159,4,18,0,0,Australia
GJ Bailey,63,26,37,90,159,4,18,0,0,Australia
JM Bairstow,5,0,5,5,157,3,30,1,292,England
EJG Morgan,64,28,36,78,157,3,30,1,293,England
MM Ali,0,0,0,0,157,3,30,1,294,England
Shakib Al Hasan,35,14,21,44,129,3,25,1,0,Bangladesh
Mahmudullah,10,4,6,15,129,3,25,1,0,Bangladesh
AD Mathews,51,18,33,63,131,4,29,0,0,Sri Lanka
DPMD Jayawardene,54,28,26,59,131,4,29,0,0,Sri Lanka
NLTC Perera,0,0,0,0,131,4,29,0,0,Sri Lanka
Fawad Alam,27,4,23,42,145,5,31,0,267,Pakistan
Sohaib Maqsood,48,20,28,44,145,5,31,0,268,Pakistan
AD Mathews,48,12,36,79,152,3,14,1,0,Sri Lanka
S Prasanna,0,0,0,2,152,3,14,1,0,Sri Lanka
SMA Priyanjan,0,0,0,0,152,3,14,1,0,Sri Lanka
NLTC Perera,0,0,0,0,152,3,14,1,0,Sri Lanka
Misbah-ul-Haq,32,8,24,46,148,4,34,0,228,Pakistan
Sohaib Maqsood,0,0,0,0,148,4,34,0,229,Pakistan
Fawad Alam,22,12,10,23,148,4,34,0,230,Pakistan
Shahid Afridi,0,0,0,0,148,4,34,0,231,Pakistan
L Ronchi,48,24,24,55,132,7,13,2,0,New Zealand
TA Boult,0,0,0,0,132,7,13,2,0,New Zealand
JP Duminy,17,0,17,34,113,4,15,0,229,South Africa
AB de Villiers,30,0,30,45,113,4,15,0,230,South Africa
HM Amla,79,36,43,103,151,1,28,1,0,South Africa
AB de Villiers,7,4,3,5,151,1,28,1,0,South Africa
L Ronchi,42,18,24,49,114,8,17,1,200,New Zealand
MJ McClenaghan,3,0,3,8,114,8,17,1,201,New Zealand
HDRL Thirimanne,13,6,7,34,100,4,24,0,0,Sri Lanka
DPMD Jayawardene,68,34,34,80,100,4,24,0,0,Sri Lanka
BMAJ Mendis,0,0,0,0,100,4,24,0,0,Sri Lanka
NL McCullum,13,4,9,26,159,6,23,0,213,New Zealand
CJ Anderson,70,42,28,81,159,6,23,0,214,New Zealand
CJ Anderson,2,0,2,4,155,2,15,2,0,New Zealand
LRPL Taylor,29,4,25,67,155,2,15,2,0,New Zealand
NL McCullum,0,0,0,0,155,2,15,2,0,New Zealand
AF Milne,0,0,0,0,155,2,15,2,0,New Zealand
AD Mathews,6,4,2,8,146,2,24,1,244,Sri Lanka
TM Dilshan,78,40,38,94,146,2,24,1,245,Sri Lanka
DPMD Jayawardene,45,20,25,50,153,2,18,2,0,Sri Lanka
HDRL Thirimanne,1,0,1,4,153,2,18,2,0,Sri Lanka
KS Williamson,73,18,55,82,133,3,28,1,273,New Zealand
CJ Anderson,5,0,5,10,133,3,28,1,274,New Zealand
L Ronchi,61,34,27,46,156,5,34,0,0,New Zealand
GD Elliott,50,16,34,60,156,5,34,0,0,New Zealand
TM Dilshan,110,70,40,101,156,2,38,0,237,Sri Lanka
DPMD Jayawardene,30,12,18,28,156,2,38,0,238,Sri Lanka
KMDN Kulasekara,0,0,0,0,156,2,38,0,239,Sri Lanka
BMAJ Mendis,0,0,0,0,156,2,38,0,240,Sri Lanka
LD Chandimal,0,0,0,0,156,2,38,0,241,Sri Lanka
NLTC Perera,0,0,0,0,156,2,38,0,242,Sri Lanka
FDM Karunaratne,0,0,0,0,156,2,38,0,243,Sri Lanka
LRPL Taylor,50,12,38,68,149,2,27,1,0,New Zealand
CJ Anderson,1,0,1,2,149,2,27,1,0,New Zealand
KC Sangakkara,64,26,38,55,142,4,21,3,187,Sri Lanka
KTGD Prasad,0,0,0,1,142,4,21,3,188,Sri Lanka
HMRKB Herath,0,0,0,0,142,4,21,3,189,Sri Lanka
RAS Lakmal,0,0,0,0,142,4,21,3,190,Sri Lanka
KC Sangakkara,62,32,30,62,151,1,30,1,0,Sri Lanka
DPMD Jayawardene,8,4,4,10,151,1,30,1,0,Sri Lanka
S Prasanna,0,0,0,0,151,1,30,1,0,Sri Lanka
LD Chandimal,0,0,0,0,151,1,30,1,0,Sri Lanka
L Ronchi,26,8,18,28,131,5,23,1,243,New Zealand
DL Vettori,4,0,4,9,131,5,23,1,244,New Zealand
Sarfraz Ahmed,3,0,3,9,95,4,20,1,0,Pakistan
Shahid Afridi,0,0,0,0,95,4,20,1,0,Pakistan
Misbah-ul-Haq,52,28,24,76,95,4,20,1,0,Pakistan
GD Elliott,45,20,25,53,142,3,32,0,203,New Zealand
LRPL Taylor,50,16,34,75,142,3,32,0,204,New Zealand
LRPL Taylor,16,4,12,17,178,2,40,0,0,New Zealand
KS Williamson,95,48,47,78,178,2,40,0,0,New Zealand
GD Elliott,0,0,0,0,178,2,40,0,0,New Zealand
Misbah-ul-Haq,22,4,18,30,163,2,32,3,242,Pakistan
Haris Sohail,6,4,2,5,163,2,32,3,243,Pakistan
Sarfraz Ahmed,0,0,0,0,163,2,32,3,244,Pakistan
Bilawal Bhatti,0,0,0,0,163,2,32,3,245,Pakistan
TM Dilshan,84,40,44,94,153,2,22,0,0,Sri Lanka
DPMD Jayawardene,30,4,26,45,153,2,22,0,0,Sri Lanka
AD Mathews,0,0,0,0,153,2,22,0,0,Sri Lanka
BA Stokes,5,0,5,11,187,5,25,1,284,England
RS Bopara,19,0,19,29,187,5,25,1,285,England
CR Woakes,0,0,0,0,187,5,25,1,286,England
RS Bopara,32,4,28,45,120,5,16,1,0,England
CR Woakes,3,0,3,10,120,5,16,1,0,England
JC Tredwell,0,0,0,0,120,5,16,1,0,England
RS Bopara,21,0,21,29,137,3,29,1,0,England
EJG Morgan,0,0,0,3,137,3,29,1,0,England
JC Buttler,0,0,0,0,137,3,29,1,0,England
KC Sangakkara,69,24,45,90,148,2,23,1,248,Sri Lanka
AD Mathews,11,4,7,13,148,2,23,1,249,Sri Lanka
KC Sangakkara,58,20,38,95,121,3,15,1,0,Sri Lanka
HDRL Thirimanne,1,0,1,3,121,3,15,1,0,Sri Lanka
RS Bopara,9,0,9,16,136,3,28,0,232,England
JE Root,63,24,39,71,136,3,28,0,233,England
S Prasanna,1,0,1,4,131,1,20,1,0,Sri Lanka
KC Sangakkara,77,42,35,87,131,1,20,1,0,Sri Lanka
AD Mathews,0,0,0,0,131,1,20,1,0,Sri Lanka
LD Chandimal,0,0,0,0,131,1,20,1,0,Sri Lanka
CJ Jordan,0,0,0,3,149,6,21,1,201,England
JC Tredwell,0,0,0,0,149,6,21,1,202,England
CR Woakes,35,16,19,38,149,6,21,1,203,England
ST Finn,0,0,0,0,149,6,21,1,204,England
TM Dilshan,77,34,43,101,145,2,23,1,0,Sri Lanka
LD Chandimal,10,0,10,11,145,2,23,1,0,Sri Lanka
CR Woakes,20,4,16,21,129,6,26,0,206,England
JE Root,67,16,51,84,129,6,26,0,207,England
GJ Bailey,21,0,21,45,127,5,18,0,0,Australia
MS Wade,9,0,9,16,127,5,18,0,0,Australia
AB de Villiers,68,18,50,66,161,4,31,0,258,South Africa
DA Miller,63,26,37,62,161,4,31,0,259,South Africa
R McLaren,0,0,0,0,161,4,31,0,260,South Africa
VD Philander,0,0,0,0,161,4,31,0,261,South Africa
DW Steyn,0,0,0,0,161,4,31,0,262,South Africa
MG Johnson,1,0,1,1,100,5,18,2,0,Australia
MR Marsh,44,8,36,68,100,5,18,2,0,Australia
NM Coulter-Nile,0,0,0,0,100,5,18,2,0,Australia
JR Hazlewood,0,0,0,0,100,5,18,2,0,Australia
SPD Smith,3,0,3,8,174,1,22,1,0,Australia
AJ Finch,100,54,46,119,174,1,22,1,0,Australia
HM Amla,97,36,61,108,153,3,51,0,249,South Africa
AB de Villiers,41,30,11,25,153,3,51,0,250,South Africa
F Behardien,0,0,0,0,153,3,51,0,251,South Africa
DA Miller,0,0,0,0,153,3,51,0,252,South Africa
VD Philander,0,0,0,0,153,3,51,0,253,South Africa
AB de Villiers,68,16,52,59,131,3,40,0,0,South Africa
DA Miller,40,12,28,59,131,3,40,0,0,South Africa
F Behardien,0,0,0,0,131,3,40,0,0,South Africa
MS Wade,24,4,20,36,115,5,30,0,255,Australia
SPD Smith,58,12,46,73,115,5,30,0,256,Australia
DA Miller,1,0,1,2,143,1,19,2,0,South Africa
Q de Kock,90,48,42,113,143,1,19,2,0,South Africa
F Behardien,0,0,0,0,143,1,19,2,0,South Africa
SR Watson,64,26,38,86,170,2,17,0,268,Australia
SPD Smith,26,4,22,46,170,2,17,0,269,Australia
GJ Maxwell,0,0,0,0,170,2,17,0,270,Australia
RG Sharma,98,46,52,110,143,3,29,1,0,India
MS Dhoni,0,0,0,0,143,3,29,1,0,India
AJ Finch,86,32,54,116,149,2,39,0,256,Australia
SPD Smith,37,20,17,38,149,2,39,0,257,Australia
GJ Maxwell,0,0,0,0,149,2,39,0,258,Australia
EJG Morgan,59,22,37,94,104,5,23,1,0,England
CR Woakes,0,0,0,1,104,5,23,1,0,England
DA Warner,110,60,50,104,161,3,25,0,228,Australia
GJ Bailey,8,4,4,21,161,3,25,0,229,Australia
GJ Maxwell,0,0,0,0,161,3,25,0,230,Australia
BJ Haddin,0,0,0,0,161,3,25,0,231,Australia
JP Faulkner,0,0,0,0,161,3,25,0,232,Australia
MS Dhoni,33,4,29,54,109,5,23,0,0,India
AR Patel,0,0,0,0,109,5,23,0,0,India
B Kumar,0,0,0,0,109,5,23,0,0,India
STR Binny,37,18,19,48,109,5,23,0,0,India
Mohammed Shami,0,0,0,0,109,5,23,0,0,India
IR Bell,109,48,61,102,173,2,29,0,0,England
JE Root,42,16,26,47,173,2,29,0,0,England
SPD Smith,55,12,43,56,166,4,30,0,299,Australia
JP Faulkner,27,12,15,34,166,4,30,0,300,Australia
BJ Haddin,0,0,0,0,166,4,30,0,301,Australia
AM Rahane,72,18,54,100,108,3,23,1,0,India
MS Dhoni,0,0,0,5,108,3,23,1,0,India
STR Binny,0,0,0,0,108,3,23,1,0,India
RA Jadeja,0,0,0,0,108,3,23,1,0,India
JWA Taylor,57,8,49,99,112,5,22,0,193,England
JC Buttler,41,16,25,48,112,5,22,0,194,England
MR Marsh,26,12,14,40,119,4,25,0,0,Australia
GJ Maxwell,64,32,32,82,119,4,25,0,0,Australia
RS Bopara,27,4,23,53,121,8,14,0,149,England
ST Finn,4,0,4,22,121,8,14,0,150,England
JM Anderson,0,0,0,0,121,8,14,0,151,England
Mushfiqur Rahim,30,10,20,42,116,4,30,0,0,Bangladesh
Shakib Al Hasan,67,20,47,75,116,4,30,0,0,Bangladesh
SF Mire,11,6,5,14,131,5,22,1,180,Zimbabwe
J Nyumbu,0,0,0,0,131,5,22,1,181,Zimbabwe
T Panyangara,7,4,3,7,131,5,22,1,182,Zimbabwe
TL Chatara,0,0,0,0,131,5,22,1,183,Zimbabwe
T Kamungozi,0,0,0,0,131,5,22,1,184,Zimbabwe
Mushfiqur Rahim,3,0,3,5,129,0,29,2,0,Bangladesh
Anamul Haque,79,26,53,111,129,0,29,2,0,Bangladesh
Sabbir Rahman,0,0,0,0,129,0,29,2,0,Bangladesh
Mahmudullah,0,0,0,0,129,0,29,2,0,Bangladesh
SF Mire,50,8,42,80,116,5,21,0,175,Zimbabwe
T Panyangara,0,0,0,0,116,5,21,0,176,Zimbabwe
E Chigumbura,10,4,6,15,116,5,21,0,177,Zimbabwe
Anamul Haque,95,36,59,121,123,1,30,1,0,Bangladesh
Shakib Al Hasan,3,0,3,5,123,1,30,1,0,Bangladesh
Mushfiqur Rahim,0,0,0,0,123,1,30,1,0,Bangladesh
E Chigumbura,36,14,22,31,108,6,24,1,154,Zimbabwe
N Madziva,11,4,7,22,108,6,24,1,155,Zimbabwe
T Panyangara,0,0,0,0,108,6,24,1,156,Zimbabwe
T Kamungozi,0,0,0,0,108,6,24,1,157,Zimbabwe
Mushfiqur Rahim,72,28,44,70,109,4,37,0,0,Bangladesh
Mahmudullah,47,24,23,77,109,4,37,0,0,Bangladesh
Sabbir Rahman,0,0,0,0,109,4,37,0,0,Bangladesh
Abul Hasan,0,0,0,0,109,4,37,0,0,Bangladesh
RW Chakabva,1,0,1,2,132,3,35,2,229,Zimbabwe
E Chigumbura,0,0,0,0,132,3,35,2,230,Zimbabwe
MN Samuels,60,34,26,63,135,3,36,0,0,West Indies
D Ramdin,20,4,16,33,135,3,36,0,0,West Indies
RA Jadeja,14,4,10,21,127,6,13,2,183,India
MM Sharma,4,4,0,3,127,6,13,2,184,India
Mohammed Shami,0,0,0,0,127,6,13,2,185,India
V Kohli,49,20,29,68,120,3,26,0,0,India
SK Raina,52,26,26,53,120,3,26,0,0,India
MS Dhoni,0,0,0,0,120,3,26,0,0,India
DR Smith,90,50,40,94,141,2,20,0,214,West Indies
MN Samuels,5,0,5,22,141,2,20,0,215,West Indies
D Ramdin,0,0,0,0,141,2,20,0,216,West Indies
DJ Bravo,0,0,0,0,141,2,20,0,217,West Indies
SK Raina,20,10,10,29,154,2,26,0,0,India
V Kohli,57,28,29,69,154,2,26,0,0,India
DJG Sammy,16,8,8,20,110,5,38,0,253,West Indies
AD Russell,0,0,0,0,110,5,38,0,254,West Indies
MN Samuels,77,54,23,78,110,5,38,0,255,West Indies
AM Rahane,109,64,45,107,186,0,36,1,0,India
SK Raina,0,0,0,0,186,0,36,1,0,India
V Kohli,0,0,0,0,186,0,36,1,0,India
S Randiv,5,4,1,7,135,5,24,2,177,Sri Lanka
KTGD Prasad,0,0,0,0,135,5,24,2,178,Sri Lanka
NLTC Perera,12,4,8,15,135,5,24,2,179,Sri Lanka
PLS Gamage,0,0,0,0,135,5,24,2,180,Sri Lanka
AD Mathews,54,30,24,66,130,3,33,1,0,Sri Lanka
S Prasanna,9,6,3,12,130,3,33,1,0,Sri Lanka
SMA Priyanjan,0,0,0,0,130,3,33,1,0,Sri Lanka
NLTC Perera,0,0,0,0,130,3,33,1,0,Sri Lanka
AT Rayudu,89,46,43,93,159,2,38,0,273,India
V Kohli,21,4,17,20,159,2,38,0,274,India
DPMD Jayawardene,78,28,50,96,134,3,15,3,0,Sri Lanka
NLTC Perera,0,0,0,1,134,3,15,3,0,Sri Lanka
S Prasanna,0,0,0,0,134,3,15,3,0,Sri Lanka
V Kohli,40,22,18,37,155,2,44,1,235,India
SK Raina,2,0,2,2,155,2,44,1,236,India
V Kohli,46,12,34,52,163,2,51,0,0,India
RG Sharma,132,80,52,117,163,2,51,0,0,India
SK Raina,0,0,0,0,163,2,51,0,0,India
NLTC Perera,27,22,5,24,162,5,42,0,236,Sri Lanka
HDRL Thirimanne,57,34,23,67,162,5,42,0,237,Sri Lanka
S Prasanna,0,0,0,0,162,5,42,0,238,Sri Lanka
KMDN Kulasekara,0,0,0,0,162,5,42,0,239,Sri Lanka
RMS Eranga,0,0,0,0,162,5,42,0,240,Sri Lanka
BAW Mendis,0,0,0,0,162,5,42,0,241,Sri Lanka
HDRL Thirimanne,28,8,20,49,117,4,23,0,0,Sri Lanka
AD Mathews,36,12,24,63,117,4,23,0,0,Sri Lanka
KM Jadhav,2,0,2,3,158,3,25,1,278,India
V Kohli,92,40,52,98,158,3,25,1,279,India
STR Binny,0,0,0,0,158,3,25,1,280,India
JC Buttler,69,46,23,56,219,3,30,1,0,England
BA Stokes,0,0,0,0,219,3,30,1,0,England
JP Duminy,33,0,33,49,131,3,26,0,0,South Africa
AB de Villiers,52,12,40,75,131,3,26,0,0,South Africa
AD Hales,84,28,56,107,138,2,27,1,250,England
BA Stokes,0,0,0,1,138,2,27,1,251,England
JC Buttler,0,0,0,0,138,2,27,1,252,England
JE Root,87,44,43,87,158,3,22,1,0,England
BA Stokes,0,0,0,2,158,3,22,1,0,England
Q de Kock,129,84,45,112,168,0,56,0,303,South Africa
HM Amla,95,46,49,103,168,0,56,0,304,South Africa
D Wiese,0,0,0,0,168,0,56,0,305,South Africa
F du Plessis,0,0,0,0,168,0,56,0,306,South Africa
JE Root,66,24,42,95,124,6,31,0,0,England
CR Woakes,24,12,12,24,124,6,31,0,0,England
F Behardien,31,8,23,35,144,5,31,0,256,South Africa
D Wiese,16,4,12,16,144,5,31,0,257,South Africa
CH Morris,0,0,0,0,144,5,31,0,258,South Africa
AU Rashid,0,0,0,0,159,5,12,2,0,England
AD Hales,93,44,49,108,159,5,12,2,0,England
SCJ Broad,0,0,0,0,159,5,12,2,0,England
AB de Villiers,75,38,37,74,136,4,23,1,223,South Africa
D Wiese,4,4,0,3,136,4,23,1,224,South Africa
Nasir Hossain,28,18,10,39,125,8,16,1,0,Bangladesh
Mustafizur Rahman,0,0,0,10,125,8,16,1,0,Bangladesh
F Behardien,6,0,6,19,89,5,20,1,0,South Africa
CH Morris,12,12,0,12,89,5,20,1,0,South Africa
K Rabada,0,0,0,0,89,5,20,1,0,South Africa
F Behardien,12,4,8,16,110,5,31,0,0,South Africa
JP Duminy,40,12,28,59,110,5,31,0,0,South Africa
K Rabada,0,0,0,0,110,5,31,0,0,South Africa
KJ Abbott,0,0,0,0,110,5,31,0,0,South Africa
M Morkel,0,0,0,0,110,5,31,0,0,South Africa
HM Amla,86,54,32,98,131,1,30,0,0,South Africa
RR Rossouw,59,26,33,96,131,1,30,0,0,South Africa
C Munro,14,8,6,10,138,5,26,0,253,New Zealand
JDS Neesham,13,4,9,23,138,5,26,0,254,New Zealand
F Behardien,42,12,30,59,123,5,21,1,0,South Africa
VD Philander,9,4,5,9,123,5,21,1,0,South Africa
MJ Guptill,70,40,30,106,119,1,28,1,195,New Zealand
GH Worker,6,0,6,15,119,1,28,1,196,New Zealand
DA Miller,16,8,8,19,127,2,25,1,0,South Africa
AB de Villiers,28,12,16,30,127,2,25,1,0,South Africa
C Munro,7,0,7,12,131,3,21,3,216,New Zealand
DAJ Bracewell,0,0,0,0,131,3,21,3,217,New Zealand
Tamim Iqbal,102,60,42,114,137,2,41,0,0,Bangladesh
Mushfiqur Rahim,51,24,27,43,137,2,41,0,0,Bangladesh
Mohammad Rizwan,24,12,12,27,166,3,11,1,242,Pakistan
Fawad Alam,2,0,2,8,166,3,11,1,243,Pakistan
Saad Nasim,0,0,0,0,166,3,11,1,244,Pakistan
Haris Sohail,33,4,29,50,97,5,19,0,0,Pakistan
Saad Nasim,27,12,15,58,97,5,19,0,0,Pakistan
Wahab Riaz,0,0,0,0,97,5,19,0,0,Pakistan
Tamim Iqbal,96,60,36,115,167,2,26,0,223,Bangladesh
Mushfiqur Rahim,63,38,25,66,167,2,26,0,224,Bangladesh
Shakib Al Hasan,0,0,0,0,167,2,26,0,225,Bangladesh
Haris Sohail,36,10,26,42,147,2,31,0,0,Pakistan
Azhar Ali,93,40,53,104,147,2,31,0,0,Pakistan
Mohammad Rizwan,0,0,0,0,147,2,31,0,0,Pakistan
Fawad Alam,0,0,0,0,147,2,31,0,0,Pakistan
Mushfiqur Rahim,27,12,15,30,165,2,31,0,245,Bangladesh
Soumya Sarkar,101,68,33,99,165,2,31,0,246,Bangladesh
AD Mathews,19,8,11,40,120,4,26,0,0,Sri Lanka
LD Chandimal,20,8,12,24,120,4,26,0,0,Sri Lanka
Shoaib Malik,13,0,13,23,152,3,35,0,254,Pakistan
Mohammad Hafeez,99,60,39,93,152,3,35,0,255,Pakistan
Mohammad Rizwan,0,0,0,0,152,3,35,0,256,Pakistan
Azhar Ali,66,20,46,91,115,3,39,0,0,Pakistan
Shoaib Malik,37,14,23,45,115,3,39,0,0,Pakistan
Mohammad Rizwan,0,0,0,0,115,3,39,0,0,Pakistan
Sarfraz Ahmed,0,0,0,0,115,3,39,0,0,Pakistan
LD Chandimal,16,0,16,29,184,5,17,1,280,Sri Lanka
SS Pathirana,4,0,4,11,184,5,17,1,281,Sri Lanka
NLTC Perera,0,0,0,0,184,5,17,1,282,Sri Lanka
Sarfraz Ahmed,34,8,26,39,149,2,27,0,0,Pakistan
Mohammad Hafeez,49,16,33,59,149,2,27,0,0,Pakistan
Shoaib Malik,0,0,0,0,149,2,27,0,0,Pakistan
SS Pathirana,13,6,7,16,134,5,19,2,171,Sri Lanka
NLTC Perera,10,0,10,23,134,5,19,2,172,Sri Lanka
SL Malinga,0,0,0,0,134,5,19,2,173,Sri Lanka
LD Chandimal,13,0,13,16,135,2,20,1,0,Sri Lanka
HDRL Thirimanne,80,20,60,115,135,2,20,1,0,Sri Lanka
SMA Priyanjan,0,0,0,0,135,2,20,1,0,Sri Lanka
Sarfraz Ahmed,3,0,3,10,178,1,18,1,245,Pakistan
Mohammad Hafeez,65,34,31,86,178,1,18,1,246,Pakistan
Shoaib Malik,0,0,0,0,178,1,18,1,247,Pakistan
HDRL Thirimanne,28,8,20,27,180,1,28,1,0,Sri Lanka
LD Chandimal,2,0,2,4,180,1,28,1,0,Sri Lanka
AD Mathews,0,0,0,0,180,1,28,1,0,Sri Lanka
Yasir Shah,9,4,5,12,165,6,27,1,197,Pakistan
Rahat Ali,0,0,0,0,165,6,27,1,198,Pakistan
Anwar Ali,11,8,3,13,165,6,27,1,199,Pakistan
Mohammad Irfan,0,0,0,0,165,6,27,1,200,Pakistan
Shoaib Malik,27,10,17,27,178,2,37,0,0,Pakistan
Haris Sohail,23,8,15,25,178,2,37,0,0,Pakistan
E Chigumbura,62,20,42,64,164,2,33,1,328,Zimbabwe
SC Williams,3,0,3,6,164,2,33,1,329,Zimbabwe
Sikandar Raza,17,0,17,31,136,3,16,1,0,Zimbabwe
R Mutumbami,0,0,0,3,136,3,16,1,0,Zimbabwe
Azhar Ali,88,32,56,92,146,2,26,1,267,Pakistan
Haris Sohail,8,4,4,8,146,2,26,1,268,Pakistan
Shakib Al Hasan,37,12,25,42,169,4,36,0,0,Bangladesh
Sabbir Rahman,32,20,12,38,169,4,36,0,0,Bangladesh
Nasir Hossain,0,0,0,0,169,4,36,0,0,Bangladesh
RA Jadeja,26,8,18,32,131,5,35,0,219,India
SK Raina,32,10,22,37,131,5,35,0,220,India
R Ashwin,0,0,0,0,131,5,35,0,221,India
B Kumar,0,0,0,0,131,5,35,0,222,India
MM Sharma,0,0,0,0,131,5,35,0,223,India
MS Dhoni,43,12,31,65,133,4,20,0,0,India
SK Raina,34,12,22,55,133,4,20,0,0,India
RA Jadeja,0,0,0,0,133,4,20,0,0,India
AR Patel,0,0,0,0,133,4,20,0,0,India
R Ashwin,0,0,0,0,133,4,20,0,0,India
Shakib Al Hasan,43,16,27,51,145,4,24,0,188,Bangladesh
Sabbir Rahman,12,4,8,19,145,4,24,0,189,Bangladesh
MS Dhoni,39,18,21,48,162,3,27,0,0,India
AT Rayudu,21,8,13,25,162,3,27,0,0,India
Nasir Hossain,23,12,11,23,165,5,24,1,224,Bangladesh
Mashrafe Mortaza,0,0,0,7,165,5,24,1,225,Bangladesh
Arafat Sunny,0,0,0,0,165,5,24,1,226,Bangladesh
AT Rayudu,65,28,37,94,103,5,25,0,0,India
STR Binny,21,6,15,30,103,5,25,0,0,India
E Chigumbura,40,12,28,57,112,4,27,1,234,Zimbabwe
R Mutumbami,5,4,1,8,112,4,27,1,235,Zimbabwe
AG Cremer,0,0,0,0,112,4,27,1,236,Zimbabwe
AT Rayudu,23,8,15,29,135,1,24,1,0,India
MK Tiwary,1,0,1,3,135,1,24,1,0,India
AG Cremer,3,0,3,7,117,4,14,2,200,Zimbabwe
R Mutumbami,2,0,2,14,117,4,14,2,201,Zimbabwe
MK Pandey,32,6,26,54,104,4,23,0,0,India
KM Jadhav,26,16,10,39,104,4,23,0,0,India
CJ Chibhabha,76,24,52,107,121,3,21,1,183,Zimbabwe
Sikandar Raza,0,0,0,0,121,3,21,1,184,Zimbabwe
MN Waller,0,0,0,0,121,3,21,1,185,Zimbabwe
AG Cremer,0,0,0,0,121,3,21,1,186,Zimbabwe
P Utseya,0,0,0,0,121,3,21,1,187,Zimbabwe
DT Tiripano,0,0,0,0,121,3,21,1,188,Zimbabwe
LRPL Taylor,43,8,35,79,129,2,27,0,0,New Zealand
KS Williamson,88,42,46,98,129,2,27,0,0,New Zealand
GD Elliott,0,0,0,0,129,2,27,0,0,New Zealand
CR Ervine,58,26,32,64,160,1,24,1,290,Zimbabwe
E Chigumbura,0,0,0,0,160,1,24,1,291,Zimbabwe
AG Cremer,4,0,4,17,121,5,10,1,0,Zimbabwe
Sikandar Raza,40,12,28,53,121,5,10,1,0,Zimbabwe
P Utseya,0,0,0,0,121,5,10,1,0,Zimbabwe
T Panyangara,0,0,0,0,121,5,10,1,0,Zimbabwe
MJ Guptill,97,44,53,116,154,0,31,0,227,New Zealand
TWM Latham,88,30,58,97,154,0,31,0,228,New Zealand
KS Williamson,80,38,42,93,144,3,16,0,0,New Zealand
GD Elliott,13,4,9,26,144,3,16,0,0,New Zealand
JDS Neesham,0,0,0,0,144,3,16,0,0,New Zealand
Sikandar Raza,4,0,4,7,135,3,19,1,220,Zimbabwe
SC Williams,26,14,12,29,135,3,19,1,221,Zimbabwe
RW Chakabva,0,0,0,0,135,3,19,1,222,Zimbabwe
AG Cremer,0,0,0,0,135,3,19,1,223,Zimbabwe
RG Sharma,98,46,52,117,141,1,31,0,0,India
V Kohli,65,30,35,73,141,1,31,0,0,India
SPD Smith,87,26,61,87,169,2,29,0,294,Australia
GJ Bailey,98,36,62,109,169,2,29,0,295,Australia
RG Sharma,98,50,48,109,163,2,28,0,0,India
AM Rahane,28,4,24,32,163,2,28,0,0,India
GJ Bailey,16,8,8,12,153,2,32,0,291,Australia
SPD Smith,27,8,19,35,153,2,32,0,292,Australia
V Kohli,73,20,53,86,141,2,25,0,0,India
AM Rahane,19,8,11,23,141,2,25,0,0,India
GJ Maxwell,32,12,20,35,162,4,34,0,288,Australia
MS Wade,0,0,0,0,162,4,34,0,289,Australia
JP Faulkner,0,0,0,0,162,4,34,0,290,Australia
AJ Finch,101,44,57,101,182,1,16,0,0,Australia
MR Marsh,4,0,4,19,182,1,16,0,0,Australia
SPD Smith,0,0,0,0,182,1,16,0,0,Australia
V Kohli,99,50,49,86,223,1,32,0,318,India
S Dhawan,115,64,51,103,223,1,32,0,319,India
MS Dhoni,0,0,0,0,223,1,32,0,320,India
Gurkeerat Singh,0,0,0,0,223,1,32,0,321,India
RA Jadeja,0,0,0,0,223,1,32,0,322,India
DA Warner,98,40,58,97,161,4,30,0,0,Australia
MR Marsh,46,22,24,44,161,4,30,0,0,Australia
MS Wade,0,0,0,0,161,4,30,0,0,Australia
MK Pandey,44,22,22,34,190,2,39,1,324,India
MS Dhoni,0,0,0,1,190,2,39,1,325,India
CR Woakes,2,0,2,3,141,3,15,3,0,England
MM Ali,7,0,7,11,141,3,15,3,0,England
AU Rashid,0,0,0,0,141,3,15,3,0,England
Mohammad Hafeez,85,42,43,107,132,4,18,0,210,Pakistan
Babar Azam,20,6,14,33,132,4,18,0,211,Pakistan
