Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
SM Pollock,4,0,4,8,145,4,14,1,6,6,181,South Africa,1
SR Tendulkar,101,58,43,124,175,1,27,2,0,10,0,India,0
MS Dhoni,2,0,2,8,175,1,27,2,0,0,0,India,0
SK Raina,0,0,0,0,175,1,27,2,4,9,0,India,0
BJ Haddin,38,16,22,51,143,5,29,0,12,6,0,Australia,0
MEK Hussey,54,24,30,60,143,5,29,0,8,10,0,Australia,0
DJ Bravo,19,4,15,40,177,3,33,0,4,4,241,West Indies,0
BC Lara,87,50,37,82,177,3,33,0,0,0,241,West Indies,0
WW Hinds,0,0,0,0,177,3,33,0,0,1,241,West Indies,0
MN Samuels,0,0,0,0,177,3,33,0,0,0,241,West Indies,0
DR Smith,0,0,0,0,177,3,33,0,4,0,241,West Indies,0
CS Baugh,0,0,0,0,177,3,33,0,0,0,241,West Indies,0
BC Lara,39,24,15,44,109,8,22,1,0,1,133,West Indies,0
CD Collymore,0,0,0,4,109,8,22,1,0,0,133,West Indies,0
BJ Haddin,27,12,15,46,122,6,32,0,16,3,0,Australia,0
GB Hogg,26,14,12,28,122,6,32,0,0,8,0,Australia,0
D Mongia,58,20,38,83,138,5,20,2,0,5,169,India,0
Harbhajan Singh,0,0,0,1,138,5,20,2,0,0,169,India,0
RP Singh,0,0,0,0,138,5,20,2,0,4,169,India,0
MM Patel,0,0,0,0,138,5,20,2,0,1,169,India,0
MJ Clarke,3,0,3,4,110,3,43,1,0,17,0,Australia,0
A Symonds,49,20,29,56,110,3,43,1,0,3,0,Australia,0
MEK Hussey,0,0,0,0,110,3,43,1,0,6,0,Australia,0
JM Kemp,2,0,2,4,239,2,58,1,6,2,0,South Africa,1
JJ van der Wath,0,0,0,0,239,2,58,1,0,5,0,South Africa,1
MV Boucher,77,48,29,37,239,2,58,1,30,7,0,South Africa,1
JP Duminy,0,0,0,0,239,2,58,1,0,6,0,South Africa,1
T Duffin,69,16,53,123,124,2,33,0,12,7,225,Zimbabwe,0
H Masakadza,41,16,25,43,124,2,33,0,8,5,225,Zimbabwe,0
BRM Taylor,0,0,0,0,124,2,33,0,0,0,225,Zimbabwe,0
S Matsikenyeri,0,0,0,0,124,2,33,0,0,1,225,Zimbabwe,0
RS Morton,18,4,14,38,81,6,16,0,4,7,0,West Indies,0
D Ramdin,7,0,7,19,81,6,16,0,6,3,0,West Indies,0
Abdul Razzaq,15,4,11,34,92,5,10,0,0,2,140,Pakistan,1
Naved-ul-Hasan,0,0,0,0,92,5,10,0,0,1,140,Pakistan,1
Inzamam-ul-Haq,18,0,18,74,92,5,10,0,12,6,140,Pakistan,1
Abdur Rehman,0,0,0,0,92,5,10,0,0,5,140,Pakistan,1
DR Smith,7,4,3,14,133,4,14,1,10,6,0,West Indies,0
LMP Simmons,59,24,35,118,133,4,14,1,4,6,0,West Indies,0
D Ramdin,0,0,0,0,133,4,14,1,0,2,0,West Indies,0
Yasir Hameed,70,12,58,119,105,5,18,0,0,1,0,Pakistan,1
Abdul Razzaq,8,0,8,21,105,5,18,0,0,6,0,Pakistan,1
Kamran Akmal,0,0,0,0,105,5,18,0,4,7,0,Pakistan,1
Naved-ul-Hasan,0,0,0,0,105,5,18,0,10,3,0,Pakistan,1
IR Bell,46,8,38,70,132,2,17,1,0,10,0,England,1
OA Shah,7,0,7,13,132,2,17,1,4,9,0,England,1
PD Collingwood,0,0,0,0,132,2,17,1,0,5,0,England,1
AD Mascarenhas,0,0,0,0,132,2,17,1,0,1,0,England,1
S Chanderpaul,57,22,35,96,135,2,25,0,22,12,0,West Indies,0
MN Samuels,50,22,28,87,135,2,25,0,12,14,0,West Indies,0
RJ Sidebottom,1,0,1,1,145,5,10,3,8,6,191,England,1
SCJ Broad,4,0,4,7,145,5,10,3,8,10,191,England,1
JM Anderson,0,0,0,0,145,5,10,3,0,1,191,England,1
RS Morton,30,8,22,59,140,3,18,0,18,16,0,West Indies,0
CH Gayle,73,28,45,122,140,3,18,0,4,5,0,West Indies,0
DJ Bravo,0,0,0,0,140,3,18,0,4,5,0,West Indies,0
JM Anderson,3,0,3,6,146,7,12,2,0,8,178,England,1
MS Panesar,2,0,2,8,146,7,12,2,8,3,178,England,1
AN Cook,101,32,69,124,173,1,30,0,0,1,0,England,1
IR Bell,83,30,53,87,173,1,30,0,8,12,0,England,1
KP Pietersen,0,0,0,0,173,1,30,0,8,6,0,England,1
PP Chawla,1,0,1,4,94,6,21,1,0,1,165,India,0
KD Karthik,16,4,12,23,94,6,21,1,8,8,165,India,0
Z Khan,0,0,0,0,94,6,21,1,4,0,165,India,0
R Dravid,29,12,17,30,185,2,31,0,16,10,0,India,0
Yuvraj Singh,49,24,25,52,185,2,31,0,0,0,0,India,0
MS Dhoni,0,0,0,0,185,2,31,0,12,6,0,India,0
AD Mascarenhas,6,0,6,9,187,5,23,1,18,5,293,England,1
IR Bell,57,24,33,94,187,5,23,1,6,1,293,England,1
SCJ Broad,0,0,0,0,187,5,23,1,0,6,293,England,1
OA Shah,4,0,4,4,153,3,32,1,6,9,0,England,1
IR Bell,54,14,40,70,153,3,32,1,6,14,0,England,1
RS Bopara,0,0,0,0,153,3,32,1,0,4,0,England,1
Yuvraj Singh,34,16,18,31,164,4,21,1,6,5,225,India,0
RR Powar,2,0,2,5,164,4,21,1,0,3,225,India,0
PP Chawla,0,0,0,0,164,4,21,1,0,1,225,India,0
Z Khan,0,0,0,0,164,4,21,1,4,1,225,India,0
RP Singh,0,0,0,0,164,4,21,1,0,5,225,India,0
Yuvraj Singh,48,12,36,88,116,4,20,2,14,9,0,India,0
RR Powar,0,0,0,0,116,4,20,2,0,7,0,India,0
PP Chawla,0,0,0,0,116,4,20,2,0,1,0,India,0
Z Khan,0,0,0,0,116,4,20,2,0,0,0,India,0
RS Bopara,31,8,23,63,145,7,17,0,4,5,195,England,1
SCJ Broad,25,8,17,48,145,7,17,0,8,5,195,England,1
Yuvraj Singh,46,28,18,43,189,2,31,0,24,2,0,India,0
G Gambhir,44,16,28,62,189,2,31,0,4,3,0,India,0
MS Dhoni,0,0,0,0,189,2,31,0,0,6,0,India,0
R Dravid,0,0,0,0,189,2,31,0,0,1,0,India,0
OA Shah,40,12,28,57,152,5,40,0,24,11,0,England,1
LJ Wright,43,30,13,34,152,5,40,0,4,3,0,England,1
AD Mascarenhas,0,0,0,0,152,5,40,0,0,1,0,England,1
G Gambhir,45,18,27,55,200,3,20,1,0,2,300,India,0
MS Dhoni,6,0,6,15,200,3,20,1,8,8,300,India,0
RV Uthappa,0,0,0,0,200,3,20,1,8,6,300,India,0
CJ Chibhabha,37,12,25,101,97,5,15,1,0,1,0,Zimbabwe,0
HP Rinke,0,0,0,3,97,5,15,1,0,3,0,Zimbabwe,0
P Utseya,0,0,0,0,97,5,15,1,0,4,0,Zimbabwe,0
AJ Ireland,0,0,0,0,97,5,15,1,0,1,0,Zimbabwe,0
E Chigumbura,8,4,4,9,114,3,38,1,0,2,0,Zimbabwe,0
SC Williams,46,12,34,59,114,3,38,1,10,5,0,Zimbabwe,0
KM Dabengwa,0,0,0,0,114,3,38,1,0,6,0,Zimbabwe,0
GB Brent,0,0,0,0,114,3,38,1,0,2,0,Zimbabwe,0
Mohammad Ashraful,1,0,1,4,168,3,22,1,0,3,205,Bangladesh,1
Habibul Bashar,20,12,8,16,168,3,22,1,8,3,205,Bangladesh,1
Mohammad Ashraful,22,8,14,35,133,5,17,0,4,10,0,Bangladesh,1
Khaled Mashud,10,0,10,23,133,5,17,0,0,1,0,Bangladesh,1
Mohammad Rafique,0,0,0,0,133,5,17,0,0,3,0,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,133,5,17,0,0,2,0,Bangladesh,1
KM Dabengwa,6,0,6,10,106,4,20,1,8,9,178,Zimbabwe,0
SC Williams,52,4,48,96,106,4,20,1,8,7,178,Zimbabwe,0
KM Dabengwa,32,4,28,69,97,8,15,0,0,0,0,Zimbabwe,0
P Utseya,8,0,8,21,97,8,15,0,0,5,0,Zimbabwe,0
CB Mpofu,0,0,0,0,97,8,15,0,0,0,0,Zimbabwe,0
SC Williams,9,0,9,12,131,2,18,2,0,5,0,Zimbabwe,0
ML Nkala,1,0,1,2,131,2,18,2,8,5,0,Zimbabwe,0
KM Dabengwa,0,0,0,0,131,2,18,2,0,1,0,Zimbabwe,0
GB Brent,0,0,0,0,131,2,18,2,0,0,0,Zimbabwe,0
Habibul Bashar,14,4,10,34,111,4,12,2,4,8,165,Bangladesh,1
Farhad Reza,0,0,0,2,111,4,12,2,0,5,165,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,111,4,12,2,0,3,165,Bangladesh,1
Yuvraj Singh,5,0,5,16,207,4,14,1,4,1,0,India,1
KD Karthik,6,0,6,11,207,4,14,1,0,2,0,India,1
AB Agarkar,0,0,0,0,207,4,14,1,0,2,0,India,1
RR Powar,0,0,0,0,207,4,14,1,0,2,0,India,1
A Kumble,0,0,0,0,207,4,14,1,0,0,0,India,1
LMP Simmons,12,4,8,17,197,4,24,0,4,1,241,West Indies,0
BC Lara,77,46,31,86,197,4,24,0,6,0,241,West Indies,0
DJ Bravo,0,0,0,0,197,4,24,0,4,0,241,West Indies,0
RR Emrit,0,0,0,0,197,4,24,0,0,0,241,West Indies,0
D Ramdin,0,0,0,0,197,4,24,0,4,0,241,West Indies,0
SR Tendulkar,49,20,29,45,174,2,37,0,12,10,0,India,1
R Dravid,66,24,42,100,174,2,37,0,4,8,0,India,1
MS Dhoni,0,0,0,0,174,2,37,0,0,6,0,India,1
IDR Bradshaw,13,8,5,15,151,8,21,0,0,1,175,West Indies,0
RR Emrit,13,4,9,32,151,8,21,0,0,0,175,West Indies,0
DBL Powell,0,0,0,0,151,8,21,0,0,1,175,West Indies,0
KC Sangakkara,70,42,28,103,151,4,21,1,6,9,0,Sri Lanka,0
RP Arnold,7,0,7,15,151,4,21,1,0,0,0,Sri Lanka,0
MF Maharoof,0,0,0,0,151,4,21,1,0,6,0,Sri Lanka,0
MS Dhoni,23,0,23,40,166,5,25,0,0,11,231,India,1
KD Karthik,21,4,17,32,166,5,25,0,0,10,231,India,1
LPC Silva,67,26,41,87,150,5,24,1,16,6,0,Sri Lanka,0
MF Maharoof,8,4,4,12,150,5,24,1,10,10,0,Sri Lanka,0
HMCM Bandara,0,0,0,0,150,5,24,1,0,2,0,Sri Lanka,0
Yuvraj Singh,73,40,33,78,199,3,31,0,22,0,253,India,1
TM Dilshan,39,20,19,49,129,5,25,0,0,3,0,Sri Lanka,0
RP Arnold,40,16,24,56,129,5,25,0,0,6,0,Sri Lanka,0
MF Maharoof,0,0,0,0,129,5,25,0,4,10,0,Sri Lanka,0
HMCM Bandara,0,0,0,0,129,5,25,0,0,1,0,Sri Lanka,0
R Dravid,50,16,34,68,147,4,26,0,6,10,220,India,1
MS Dhoni,41,4,37,55,147,4,26,0,12,12,220,India,1
Shakib Al Hasan,49,8,41,67,145,2,34,1,0,1,0,Bangladesh,1
Mohammad Ashraful,5,0,5,4,145,2,34,1,12,12,0,Bangladesh,1
Aftab Ahmed,0,0,0,0,145,2,34,1,4,10,0,Bangladesh,1
MS Dhoni,69,24,45,88,169,5,30,0,4,16,241,India,0
KD Karthik,39,8,31,44,169,5,30,0,0,9,241,India,0
R Dravid,20,0,20,23,171,3,38,1,4,10,0,India,0
D Mongia,7,4,3,5,171,3,38,1,4,6,0,India,0
KD Karthik,0,0,0,0,171,3,38,1,4,2,0,India,0
PP Chawla,0,0,0,0,171,3,38,1,0,1,0,India,0
Habibul Bashar,43,12,31,87,138,5,23,1,0,0,222,Bangladesh,1
Mohammad Rafique,0,0,0,0,138,5,23,1,6,7,222,Bangladesh,1
Mashrafe Mortaza,8,4,4,8,138,5,23,1,0,2,222,Bangladesh,1
Abdur Razzak,0,0,0,0,138,5,23,1,4,0,222,Bangladesh,1
DPMD Jayawardene,55,12,43,64,164,3,30,0,4,7,0,Sri Lanka,1
LPC Silva,20,4,16,21,164,3,30,0,6,7,0,Sri Lanka,1
TM Dilshan,0,0,0,0,164,3,30,0,0,2,0,Sri Lanka,1
GP Swann,11,0,11,14,135,5,24,1,0,10,0,England,0
OA Shah,46,4,42,63,135,5,24,1,8,11,0,England,0
CRD Fernando,6,0,6,17,112,9,16,0,8,6,152,Sri Lanka,1
J Mubarak,35,8,27,57,112,9,16,0,4,5,152,Sri Lanka,1
KC Sangakkara,62,12,50,99,107,3,29,1,4,3,0,Sri Lanka,1
KS Lokuarachchi,0,0,0,0,107,3,29,1,0,9,0,Sri Lanka,1
TM Dilshan,0,0,0,0,107,3,29,1,0,10,0,Sri Lanka,1
J Mubarak,0,0,0,0,107,3,29,1,0,5,0,Sri Lanka,1
AN Cook,77,24,53,117,143,2,33,0,0,3,198,England,0
KP Pietersen,55,22,33,61,143,2,33,0,0,6,198,England,0
PD Collingwood,0,0,0,0,143,2,33,0,0,0,198,England,0
OA Shah,0,0,0,0,143,2,33,0,4,3,198,England,0
WPUJC Vaas,1,0,1,8,144,5,10,2,4,10,0,Sri Lanka,1
LPC Silva,56,24,32,95,144,5,10,2,8,3,0,Sri Lanka,1
CRD Fernando,0,0,0,0,144,5,10,2,4,1,0,Sri Lanka,1
BJ Haddin,2,0,2,6,171,3,31,1,14,9,0,Australia,1
RT Ponting,103,44,59,110,171,3,31,1,4,11,0,Australia,1
MJ Clarke,51,14,37,65,152,3,25,1,0,13,0,Australia,1
MEK Hussey,2,0,2,6,152,3,25,1,4,4,0,Australia,1
JR Hopes,0,0,0,0,152,3,25,1,0,10,0,Australia,1
MEK Hussey,57,12,45,83,113,6,21,1,4,4,0,Australia,1
MG Johnson,3,0,3,6,113,6,21,1,0,0,0,Australia,1
NW Bracken,0,0,0,0,113,6,21,1,0,1,0,Australia,1
SR Clark,0,0,0,0,113,6,21,1,0,0,0,Australia,1
RG Sharma,20,0,20,44,113,5,16,0,8,9,154,India,0
MS Dhoni,12,0,12,39,113,5,16,0,0,4,154,India,0
AC Gilchrist,102,48,54,121,165,2,17,2,6,10,0,Australia,1
MEK Hussey,4,0,4,8,165,2,17,2,0,11,0,Australia,1
JR Hopes,0,0,0,0,165,2,17,2,0,2,0,Australia,1
KC Sangakkara,72,16,56,102,132,5,17,2,0,8,163,Sri Lanka,0
KMDN Kulasekara,0,0,0,4,132,5,17,2,0,0,163,Sri Lanka,0
SL Malinga,0,0,0,0,132,5,17,2,4,1,163,Sri Lanka,0
MJ Clarke,65,24,41,96,116,6,30,0,0,12,0,Australia,1
GB Hogg,16,4,12,33,116,6,30,0,4,12,0,Australia,1
MM Patel,0,0,0,2,126,6,15,3,0,0,143,India,0
I Sharma,1,0,1,9,126,6,15,3,0,1,143,India,0
KC Sangakkara,82,20,62,130,134,2,25,2,8,7,0,Sri Lanka,0
LPC Silva,1,0,1,2,134,2,25,2,0,14,0,Sri Lanka,0
MS Dhoni,31,0,31,44,149,5,24,0,0,10,216,India,0
IK Pathan,17,8,9,26,149,5,24,0,8,6,216,India,0
A Symonds,20,8,12,26,197,3,22,0,18,5,0,Australia,1
RT Ponting,98,30,68,109,197,3,22,0,4,14,0,Australia,1
IK Pathan,3,0,3,5,171,5,33,1,8,11,273,India,0
RV Uthappa,27,10,17,30,171,5,33,1,8,9,273,India,0
Harbhajan Singh,0,0,0,0,171,5,33,1,0,1,273,India,0
CK Kapugedera,35,16,19,67,117,7,16,1,0,12,0,Sri Lanka,0
M Muralitharan,0,0,0,7,117,7,16,1,4,8,0,Sri Lanka,0
TM Dilshan,46,4,42,62,130,5,20,0,8,8,0,Sri Lanka,0
LPC Silva,13,4,9,23,130,5,20,0,0,7,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,130,5,20,0,0,0,0,Sri Lanka,0
B Lee,19,10,9,31,153,8,16,1,0,8,200,Australia,1
NW Bracken,2,0,2,5,153,8,16,1,4,4,200,Australia,1
GB Hogg,4,0,4,5,149,5,23,1,0,11,0,Australia,1
MEK Hussey,28,4,24,47,149,5,23,1,0,9,0,Australia,1
SR Tendulkar,98,32,66,104,161,3,31,0,8,10,229,India,0
RG Sharma,64,24,40,82,161,3,31,0,0,2,229,India,0
MS Dhoni,0,0,0,0,161,3,31,0,8,2,229,India,0
MS Dhoni,19,8,11,13,162,3,32,1,0,6,0,India,0
RG Sharma,1,0,1,3,162,3,32,1,0,1,0,India,0
IK Pathan,0,0,0,0,162,3,32,1,4,2,0,India,0
MEK Hussey,35,8,27,35,153,5,23,0,4,5,241,Australia,1
JR Hopes,24,4,20,49,153,5,23,0,12,13,241,Australia,1
B Lee,0,0,0,0,153,5,23,0,0,5,241,Australia,1
NJ O'Brien,32,8,24,67,92,6,7,0,8,12,0,Ireland,1
DT Johnston,2,0,2,21,92,6,7,0,6,9,0,Ireland,1
R Dravid,69,24,45,83,126,2,44,0,0,5,0,India,0
SR Tendulkar,88,48,40,132,126,2,44,0,0,10,0,India,0
Yuvraj Singh,0,0,0,0,126,2,44,0,0,7,0,India,0
VD Philander,1,0,1,3,160,5,22,1,0,7,232,South Africa,0
JH Kallis,58,12,46,80,160,5,22,1,4,13,232,South Africa,0
MN van Wyk,80,34,46,122,126,4,28,0,0,2,0,South Africa,0
MV Boucher,15,4,11,23,126,4,28,0,4,7,0,South Africa,0
AJ Hall,0,0,0,0,126,4,28,0,4,4,0,South Africa,0
Yuvraj Singh,16,8,8,29,144,4,24,0,0,8,219,India,0
KD Karthik,15,4,11,17,144,4,24,0,0,10,219,India,0
TM Dilshan,10,0,10,15,130,3,26,1,4,10,0,Sri Lanka,1
LPC Silva,50,30,20,67,130,3,26,1,8,7,0,Sri Lanka,1
J Mubarak,0,0,0,0,130,3,26,1,0,4,0,Sri Lanka,1
Abdur Razzak,27,22,5,26,132,8,22,1,0,1,156,Bangladesh,0
Syed Rasel,1,0,1,8,132,8,22,1,0,0,156,Bangladesh,0
Aftab Ahmed,46,8,38,82,87,5,18,2,0,1,0,Bangladesh,0
Abdur Razzak,0,0,0,0,87,5,18,2,0,3,0,Bangladesh,0
Shahadat Hossain,0,0,0,0,87,5,18,2,0,5,0,Bangladesh,0
Syed Rasel,0,0,0,0,87,5,18,2,0,2,0,Bangladesh,0
PD Collingwood,46,18,28,52,145,3,41,0,10,8,0,England,1
KP Pietersen,79,40,39,88,145,3,41,0,6,12,0,England,1
OA Shah,0,0,0,0,145,3,41,0,0,2,0,England,1
GJ Hopkins,25,8,17,29,136,5,29,1,0,0,179,New Zealand,0
KD Mills,0,0,0,0,136,5,29,1,4,3,179,New Zealand,0
DL Vettori,8,4,4,10,136,5,29,1,0,0,179,New Zealand,0
TG Southee,0,0,0,0,136,5,29,1,6,0,179,New Zealand,0
TR Ambrose,4,0,4,4,153,4,34,1,0,2,0,England,1
OA Shah,47,24,23,63,153,4,34,1,4,12,0,England,1
GP Swann,0,0,0,0,153,4,34,1,0,3,0,England,1
SCJ Broad,0,0,0,0,153,4,34,1,0,1,0,England,1
GD Elliott,8,0,8,13,161,5,17,2,8,8,229,New Zealand,0
KD Mills,1,0,1,5,161,5,17,2,4,10,229,New Zealand,0
TG Southee,0,0,0,0,161,5,17,2,0,2,229,New Zealand,0
JDP Oram,27,10,17,29,124,4,27,0,16,9,0,New Zealand,0
SB Styris,40,8,32,60,124,4,27,0,0,7,0,New Zealand,0
GD Elliott,0,0,0,0,124,4,27,0,0,2,0,New Zealand,0
OA Shah,40,8,32,53,125,6,22,1,12,13,194,England,1
SCJ Broad,0,0,0,5,125,6,22,1,4,1,194,England,1
RJ Sidebottom,0,0,0,0,125,6,22,1,4,2,194,England,1
KP Pietersen,46,8,38,55,132,3,39,0,8,10,0,England,1
A Flintoff,36,12,24,41,132,3,39,0,8,10,0,England,1
VD Philander,1,0,1,3,168,5,21,1,0,7,233,South Africa,0
J Botha,20,8,12,22,168,5,21,1,0,6,233,South Africa,0
A Nel,0,0,0,0,168,5,21,1,0,1,233,South Africa,0
A Flintoff,38,16,22,46,168,5,31,0,12,7,0,England,1
SR Patel,13,4,9,19,168,5,31,0,8,10,0,England,1
J Botha,16,4,12,28,138,7,17,1,0,1,161,South Africa,0
DW Steyn,1,0,1,3,138,7,17,1,0,4,161,South Africa,0
M Ntini,0,0,0,0,138,7,17,1,0,0,161,South Africa,0
BJ Haddin,30,16,14,36,172,4,29,0,12,12,0,Australia,0
A Symonds,66,40,26,65,172,4,29,0,8,10,0,Australia,0
S Sreesanth,1,0,1,3,160,8,10,1,0,4,196,India,1
MS Dhoni,39,10,29,65,160,8,10,1,4,7,196,India,1
SR Tendulkar,73,24,49,119,140,1,28,1,4,2,0,India,1
MS Dhoni,15,8,7,12,140,1,28,1,8,11,0,India,1
R Dravid,0,0,0,0,140,1,28,1,0,5,0,India,1
BJ Hodge,8,0,8,21,181,4,26,0,4,5,266,Australia,0
A Symonds,54,18,36,65,181,4,26,0,0,15,266,Australia,0
JR Hopes,0,0,0,0,181,4,26,0,0,5,266,Australia,0
JR Hopes,6,4,2,7,185,4,23,1,8,12,0,Australia,0
A Symonds,57,26,31,61,185,4,23,1,20,5,0,Australia,0
MS Dhoni,3,0,3,6,188,2,15,2,10,5,280,India,1
R Dravid,7,0,7,13,188,2,15,2,0,0,280,India,1
RV Uthappa,0,0,0,0,188,2,15,2,22,6,280,India,1
MG Johnson,14,4,10,25,141,8,9,1,10,0,0,Australia,0
NW Bracken,3,0,3,15,141,8,9,1,0,0,0,Australia,0
Z Khan,14,4,10,27,116,7,19,1,14,2,160,India,1
M Kartik,14,8,6,16,116,7,19,1,4,2,160,India,1
Shoaib Malik,2,0,2,6,130,3,28,1,0,0,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,130,3,28,1,4,12,0,Pakistan,0
Mohammad Yousuf,38,8,30,58,130,3,28,1,4,7,0,Pakistan,0
MS Dhoni,47,24,23,64,156,3,23,0,8,8,225,India,1
Yuvraj Singh,45,22,23,66,156,3,23,0,8,5,225,India,1
RV Uthappa,0,0,0,0,156,3,23,0,0,2,225,India,1
IK Pathan,0,0,0,0,156,3,23,0,0,1,225,India,1
MS Dhoni,2,0,2,4,200,3,23,3,0,2,0,India,1
IK Pathan,0,0,0,0,200,3,23,3,0,7,0,India,1
Harbhajan Singh,0,0,0,0,200,3,23,3,0,7,0,India,1
Z Khan,0,0,0,0,200,3,23,3,0,0,0,India,1
Misbah-ul-Haq,23,4,19,24,167,4,40,0,8,15,297,Pakistan,0
Younis Khan,97,40,57,103,167,4,40,0,8,12,297,Pakistan,0
Yuvraj Singh,46,20,26,76,157,3,25,0,14,14,0,India,1
MS Dhoni,43,28,15,48,157,3,25,0,0,6,0,India,1
RV Uthappa,0,0,0,0,157,3,25,0,0,5,0,India,1
Misbah-ul-Haq,27,4,23,41,150,4,37,0,4,7,236,Pakistan,0
Salman Butt,99,56,43,118,150,4,37,0,8,13,236,Pakistan,0
Kamran Akmal,0,0,0,0,150,4,37,0,0,2,236,Pakistan,0
Abdur Rehman,0,0,0,0,150,4,37,0,0,1,236,Pakistan,0
Mohammad Yousuf,55,16,39,72,145,4,28,0,14,9,0,Pakistan,0
Misbah-ul-Haq,18,8,10,19,145,4,28,0,0,11,0,Pakistan,0
MS Dhoni,18,4,14,28,181,4,19,0,8,12,247,India,1
Yuvraj Singh,34,12,22,45,181,4,19,0,10,6,247,India,1
Mohammad Yousuf,64,16,48,70,156,3,43,0,0,10,0,Pakistan,0
Shoaib Malik,78,28,50,83,156,3,43,0,8,3,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,156,3,43,0,10,6,0,Pakistan,0
Fawad Alam,0,0,0,0,156,3,43,0,0,1,0,Pakistan,0
P Kumar,5,0,5,6,170,5,24,2,4,3,261,India,1
IK Pathan,10,4,6,13,170,5,24,2,8,5,261,India,1
M Kartik,0,0,0,0,170,5,24,2,10,6,261,India,1
S Sreesanth,0,0,0,0,170,5,24,2,0,1,261,India,1
MV Boucher,35,4,31,68,111,5,22,0,4,9,0,South Africa,1
SM Pollock,41,16,25,60,111,5,22,0,0,7,0,South Africa,1
JA Morkel,0,0,0,0,111,5,22,0,0,1,0,South Africa,1
MS Sinclair,32,4,28,52,123,5,21,0,0,10,0,New Zealand,0
JDP Oram,16,4,12,23,123,5,21,0,10,8,0,New Zealand,0
KD Mills,0,0,0,0,123,5,21,0,0,1,0,New Zealand,0
JH Kallis,18,8,10,32,183,3,18,1,8,4,234,South Africa,1
MV Boucher,10,8,2,16,183,3,18,1,8,7,234,South Africa,1
SM Pollock,0,0,0,0,183,3,18,1,0,0,234,South Africa,1
MV Boucher,2,0,2,6,152,3,26,1,6,9,0,South Africa,1
JP Duminy,33,8,25,50,152,3,26,1,8,10,0,South Africa,1
SM Pollock,0,0,0,0,152,3,26,1,0,2,0,South Africa,1
R Rampaul,1,0,1,3,94,6,35,1,0,0,160,West Indies,0
S Chanderpaul,33,8,25,55,94,6,35,1,12,7,160,West Indies,0
FH Edwards,0,0,0,0,94,6,35,1,4,0,160,West Indies,0
DJ Bravo,2,0,2,3,122,3,23,1,4,1,0,West Indies,0
MN Samuels,38,10,28,55,122,3,23,1,22,8,0,West Indies,0
DJG Sammy,0,0,0,0,122,3,23,1,10,2,0,West Indies,0
D Ramdin,0,0,0,0,122,3,23,1,0,2,0,West Indies,0
JP Duminy,12,0,12,23,171,3,19,0,4,8,247,South Africa,1
JH Kallis,89,42,47,109,171,3,19,0,4,12,247,South Africa,1
PA Browne,3,0,3,9,138,3,13,2,24,7,0,West Indies,0
DJG Sammy,2,0,2,5,138,3,13,2,0,0,0,West Indies,0
RN Lewis,0,0,0,0,138,3,13,2,4,11,0,West Indies,0
JE Taylor,0,0,0,0,138,3,13,2,0,1,0,West Indies,0
DBL Powell,0,0,0,0,138,3,13,2,0,0,0,West Indies,0
SM Pollock,1,0,1,3,187,3,24,1,4,10,254,South Africa,1
AB de Villiers,76,28,48,85,187,3,24,1,0,1,254,South Africa,1
MV Boucher,0,0,0,0,187,3,24,1,4,7,254,South Africa,1
PA Browne,18,4,14,44,169,3,34,1,0,8,0,West Indies,0
RS Morton,1,0,1,2,169,3,34,1,0,3,0,West Indies,0
D Ramdin,0,0,0,0,169,3,34,1,4,2,0,West Indies,0
DJG Sammy,0,0,0,0,169,3,34,1,0,1,0,West Indies,0
RN Lewis,0,0,0,0,169,3,34,1,0,1,0,West Indies,0
HH Gibbs,95,50,45,123,154,2,39,0,0,7,0,South Africa,0
AB de Villiers,56,20,36,70,154,2,39,0,4,9,0,South Africa,0
JM Kemp,0,0,0,0,154,2,39,0,0,1,0,South Africa,0
MV Boucher,0,0,0,0,154,2,39,0,0,2,0,South Africa,0
Shahid Afridi,26,16,10,15,152,5,44,2,16,5,244,Pakistan,1
Sohail Tanvir,10,6,4,5,152,5,44,2,10,6,244,Pakistan,1
Iftikhar Anjum,0,0,0,0,152,5,44,2,4,2,244,Pakistan,1
Misbah-ul-Haq,2,0,2,7,160,3,19,1,14,5,0,Pakistan,1
Mohammad Yousuf,87,24,63,117,160,3,19,1,4,11,0,Pakistan,1
Shahid Afridi,0,0,0,0,160,3,19,1,6,0,0,Pakistan,1
JA Morkel,27,18,9,21,130,6,42,0,0,4,221,South Africa,0
SM Pollock,23,14,9,29,130,6,42,0,0,14,221,South Africa,0
J Botha,0,0,0,0,130,6,42,0,0,4,221,South Africa,0
Abdur Rehman,3,0,3,6,135,4,22,2,0,7,0,Pakistan,1
Kamran Akmal,5,0,5,7,135,4,22,2,0,4,0,Pakistan,1
JP Duminy,34,12,22,55,145,3,20,0,6,4,0,South Africa,0
JH Kallis,60,12,48,110,145,3,20,0,0,10,0,South Africa,0
MV Boucher,0,0,0,0,145,3,20,0,0,5,0,South Africa,0
